wl	density	SampleID	Locality	Taxon
560.39	5.677	Unique_flower_164	Loc_13	SpeciesB
567.32	3.754	Unique_flower_164	Loc_13	SpeciesB
574.23	4.539	Unique_flower_164	Loc_13	SpeciesB
581.12	5.041	Unique_flower_164	Loc_13	SpeciesB
587.99	5.938	Unique_flower_164	Loc_13	SpeciesB
594.85	7.111	Unique_flower_164	Loc_13	SpeciesB
601.69	9.693	Unique_flower_164	Loc_13	SpeciesB
608.51	10.829	Unique_flower_164	Loc_13	SpeciesB
615.32	10.661	Unique_flower_164	Loc_13	SpeciesB
622.11	11.703	Unique_flower_164	Loc_13	SpeciesB
628.88	12.23	Unique_flower_164	Loc_13	SpeciesB
635.63	13.87	Unique_flower_164	Loc_13	SpeciesB
642.36	15.152	Unique_flower_164	Loc_13	SpeciesB
649.07	16.917	Unique_flower_164	Loc_13	SpeciesB
655.77	22.55	Unique_flower_164	Loc_13	SpeciesB
662.45	26.14	Unique_flower_164	Loc_13	SpeciesB
669.11	29.259	Unique_flower_164	Loc_13	SpeciesB
675.75	32.09	Unique_flower_164	Loc_13	SpeciesB
682.37	32.601	Unique_flower_164	Loc_13	SpeciesB
688.97	36.154	Unique_flower_164	Loc_13	SpeciesB
695.55	36.79	Unique_flower_164	Loc_13	SpeciesB
298.34	4.762	Unique_flower_165	Loc_13	SpeciesB
305.82	2.284	Unique_flower_165	Loc_13	SpeciesB
313.27	3.439	Unique_flower_165	Loc_13	SpeciesB
320.72	3.43	Unique_flower_165	Loc_13	SpeciesB
328.15	3.883	Unique_flower_165	Loc_13	SpeciesB
335.57	3.085	Unique_flower_165	Loc_13	SpeciesB
342.98	3.474	Unique_flower_165	Loc_13	SpeciesB
350.37	2.058	Unique_flower_165	Loc_13	SpeciesB
357.75	2.532	Unique_flower_165	Loc_13	SpeciesB
365.11	2.32	Unique_flower_165	Loc_13	SpeciesB
372.46	3.231	Unique_flower_165	Loc_13	SpeciesB
379.8	2.492	Unique_flower_165	Loc_13	SpeciesB
387.12	2.694	Unique_flower_165	Loc_13	SpeciesB
394.43	3.143	Unique_flower_165	Loc_13	SpeciesB
401.72	5.96	Unique_flower_165	Loc_13	SpeciesB
409	8.211	Unique_flower_165	Loc_13	SpeciesB
416.26	10.644	Unique_flower_165	Loc_13	SpeciesB
423.51	11.664	Unique_flower_165	Loc_13	SpeciesB
430.75	12.994	Unique_flower_165	Loc_13	SpeciesB
439.05	12.813	Unique_flower_165	Loc_13	SpeciesB
446.25	12.745	Unique_flower_165	Loc_13	SpeciesB
453.44	12.953	Unique_flower_165	Loc_13	SpeciesB
460.61	11.695	Unique_flower_165	Loc_13	SpeciesB
467.77	9.492	Unique_flower_165	Loc_13	SpeciesB
474.91	9.625	Unique_flower_165	Loc_13	SpeciesB
482.03	8.121	Unique_flower_165	Loc_13	SpeciesB
489.14	6.232	Unique_flower_165	Loc_13	SpeciesB
496.24	4.573	Unique_flower_165	Loc_13	SpeciesB
503.31	5.097	Unique_flower_165	Loc_13	SpeciesB
511.43	4.701	Unique_flower_165	Loc_13	SpeciesB
518.48	1.903	Unique_flower_165	Loc_13	SpeciesB
525.5	2.612	Unique_flower_165	Loc_13	SpeciesB
532.51	2.334	Unique_flower_165	Loc_13	SpeciesB
539.51	2.693	Unique_flower_165	Loc_13	SpeciesB
546.49	2	Unique_flower_165	Loc_13	SpeciesB
553.45	2.41	Unique_flower_165	Loc_13	SpeciesB
560.39	4.367	Unique_flower_165	Loc_13	SpeciesB
567.32	2.73	Unique_flower_165	Loc_13	SpeciesB
574.23	3.332	Unique_flower_165	Loc_13	SpeciesB
581.12	3.293	Unique_flower_165	Loc_13	SpeciesB
587.99	4.156	Unique_flower_165	Loc_13	SpeciesB
594.85	4.479	Unique_flower_165	Loc_13	SpeciesB
601.69	6.134	Unique_flower_165	Loc_13	SpeciesB
608.51	6.509	Unique_flower_165	Loc_13	SpeciesB
615.32	6.784	Unique_flower_165	Loc_13	SpeciesB
622.11	7.678	Unique_flower_165	Loc_13	SpeciesB
628.88	7.848	Unique_flower_165	Loc_13	SpeciesB
635.63	8.931	Unique_flower_165	Loc_13	SpeciesB
642.36	8.884	Unique_flower_165	Loc_13	SpeciesB
649.07	10.914	Unique_flower_165	Loc_13	SpeciesB
655.77	13.6	Unique_flower_165	Loc_13	SpeciesB
662.45	16.337	Unique_flower_165	Loc_13	SpeciesB
669.11	15.202	Unique_flower_165	Loc_13	SpeciesB
675.75	17.91	Unique_flower_165	Loc_13	SpeciesB
682.37	17.875	Unique_flower_165	Loc_13	SpeciesB
688.97	20.35	Unique_flower_165	Loc_13	SpeciesB
695.55	19.815	Unique_flower_165	Loc_13	SpeciesB
298.34	0.397	Unique_flower_166	Loc_13	SpeciesB
305.82	-0.816	Unique_flower_166	Loc_13	SpeciesB
313.27	0.637	Unique_flower_166	Loc_13	SpeciesB
320.72	2.572	Unique_flower_166	Loc_13	SpeciesB
328.15	1.618	Unique_flower_166	Loc_13	SpeciesB
335.57	0.398	Unique_flower_166	Loc_13	SpeciesB
342.98	2.066	Unique_flower_166	Loc_13	SpeciesB
350.37	1.029	Unique_flower_166	Loc_13	SpeciesB
357.75	0.591	Unique_flower_166	Loc_13	SpeciesB
365.11	1.12	Unique_flower_166	Loc_13	SpeciesB
372.46	1.127	Unique_flower_166	Loc_13	SpeciesB
379.8	0.851	Unique_flower_166	Loc_13	SpeciesB
387.12	2.205	Unique_flower_166	Loc_13	SpeciesB
394.43	3.543	Unique_flower_166	Loc_13	SpeciesB
401.72	6.724	Unique_flower_166	Loc_13	SpeciesB
409	9.842	Unique_flower_166	Loc_13	SpeciesB
416.26	13.445	Unique_flower_166	Loc_13	SpeciesB
423.51	14.48	Unique_flower_166	Loc_13	SpeciesB
430.75	16.392	Unique_flower_166	Loc_13	SpeciesB
439.05	15.667	Unique_flower_166	Loc_13	SpeciesB
446.25	14.542	Unique_flower_166	Loc_13	SpeciesB
453.44	15.141	Unique_flower_166	Loc_13	SpeciesB
460.61	14.783	Unique_flower_166	Loc_13	SpeciesB
467.77	11.061	Unique_flower_166	Loc_13	SpeciesB
474.91	10.99	Unique_flower_166	Loc_13	SpeciesB
482.03	8.909	Unique_flower_166	Loc_13	SpeciesB
489.14	7.105	Unique_flower_166	Loc_13	SpeciesB
496.24	5.836	Unique_flower_166	Loc_13	SpeciesB
503.31	3.484	Unique_flower_166	Loc_13	SpeciesB
511.43	2.537	Unique_flower_166	Loc_13	SpeciesB
518.48	1.522	Unique_flower_166	Loc_13	SpeciesB
525.5	2.537	Unique_flower_166	Loc_13	SpeciesB
532.51	1.414	Unique_flower_166	Loc_13	SpeciesB
539.51	2.764	Unique_flower_166	Loc_13	SpeciesB
546.49	1.929	Unique_flower_166	Loc_13	SpeciesB
553.45	1.431	Unique_flower_166	Loc_13	SpeciesB
560.39	3.057	Unique_flower_166	Loc_13	SpeciesB
567.32	1.297	Unique_flower_166	Loc_13	SpeciesB
574.23	2.559	Unique_flower_166	Loc_13	SpeciesB
581.12	3.577	Unique_flower_166	Loc_13	SpeciesB
587.99	4.404	Unique_flower_166	Loc_13	SpeciesB
594.85	5.319	Unique_flower_166	Loc_13	SpeciesB
601.69	7.174	Unique_flower_166	Loc_13	SpeciesB
608.51	9.274	Unique_flower_166	Loc_13	SpeciesB
615.32	10.661	Unique_flower_166	Loc_13	SpeciesB
622.11	11.95	Unique_flower_166	Loc_13	SpeciesB
628.88	12.034	Unique_flower_166	Loc_13	SpeciesB
635.63	13.599	Unique_flower_166	Loc_13	SpeciesB
642.36	15.014	Unique_flower_166	Loc_13	SpeciesB
649.07	16.371	Unique_flower_166	Loc_13	SpeciesB
655.77	20.55	Unique_flower_166	Loc_13	SpeciesB
662.45	22.416	Unique_flower_166	Loc_13	SpeciesB
669.11	23.911	Unique_flower_166	Loc_13	SpeciesB
675.75	27.239	Unique_flower_166	Loc_13	SpeciesB
682.37	26.007	Unique_flower_166	Loc_13	SpeciesB
688.97	28.322	Unique_flower_166	Loc_13	SpeciesB
695.55	29.194	Unique_flower_166	Loc_13	SpeciesB
298.34	-2.183	Unique_flower_167	Loc_13	SpeciesB
305.82	-1.305	Unique_flower_167	Loc_13	SpeciesB
313.27	-0.127	Unique_flower_167	Loc_13	SpeciesB
320.72	1.286	Unique_flower_167	Loc_13	SpeciesB
328.15	0.755	Unique_flower_167	Loc_13	SpeciesB
335.57	0.896	Unique_flower_167	Loc_13	SpeciesB
342.98	0.563	Unique_flower_167	Loc_13	SpeciesB
350.37	0.842	Unique_flower_167	Loc_13	SpeciesB
357.75	0.338	Unique_flower_167	Loc_13	SpeciesB
365.11	0.8	Unique_flower_167	Loc_13	SpeciesB
372.46	2.104	Unique_flower_167	Loc_13	SpeciesB
379.8	0.547	Unique_flower_167	Loc_13	SpeciesB
387.12	1.96	Unique_flower_167	Loc_13	SpeciesB
394.43	1.943	Unique_flower_167	Loc_13	SpeciesB
401.72	4.789	Unique_flower_167	Loc_13	SpeciesB
409	7.178	Unique_flower_167	Loc_13	SpeciesB
416.26	10.14	Unique_flower_167	Loc_13	SpeciesB
423.51	11.815	Unique_flower_167	Loc_13	SpeciesB
430.75	13.143	Unique_flower_167	Loc_13	SpeciesB
439.05	13.57	Unique_flower_167	Loc_13	SpeciesB
446.25	13.017	Unique_flower_167	Loc_13	SpeciesB
453.44	13.702	Unique_flower_167	Loc_13	SpeciesB
460.61	12.286	Unique_flower_167	Loc_13	SpeciesB
467.77	9.865	Unique_flower_167	Loc_13	SpeciesB
474.91	9.898	Unique_flower_167	Loc_13	SpeciesB
482.03	7.515	Unique_flower_167	Loc_13	SpeciesB
489.14	7.28	Unique_flower_167	Loc_13	SpeciesB
496.24	4.513	Unique_flower_167	Loc_13	SpeciesB
503.31	4.968	Unique_flower_167	Loc_13	SpeciesB
511.43	2.985	Unique_flower_167	Loc_13	SpeciesB
518.48	1.598	Unique_flower_167	Loc_13	SpeciesB
525.5	1.716	Unique_flower_167	Loc_13	SpeciesB
532.51	1.344	Unique_flower_167	Loc_13	SpeciesB
539.51	1.772	Unique_flower_167	Loc_13	SpeciesB
546.49	1.429	Unique_flower_167	Loc_13	SpeciesB
553.45	1.13	Unique_flower_167	Loc_13	SpeciesB
560.39	2.329	Unique_flower_167	Loc_13	SpeciesB
567.32	1.98	Unique_flower_167	Loc_13	SpeciesB
574.23	1.98	Unique_flower_167	Loc_13	SpeciesB
581.12	2.439	Unique_flower_167	Loc_13	SpeciesB
587.99	2.969	Unique_flower_167	Loc_13	SpeciesB
594.85	3.751	Unique_flower_167	Loc_13	SpeciesB
601.69	5.586	Unique_flower_167	Loc_13	SpeciesB
608.51	6.336	Unique_flower_167	Loc_13	SpeciesB
615.32	6.214	Unique_flower_167	Loc_13	SpeciesB
622.11	8.111	Unique_flower_167	Loc_13	SpeciesB
628.88	7.587	Unique_flower_167	Loc_13	SpeciesB
635.63	9.472	Unique_flower_167	Loc_13	SpeciesB
642.36	11.295	Unique_flower_167	Loc_13	SpeciesB
649.07	13.779	Unique_flower_167	Loc_13	SpeciesB
655.77	15.25	Unique_flower_167	Loc_13	SpeciesB
662.45	17.933	Unique_flower_167	Loc_13	SpeciesB
669.11	19.633	Unique_flower_167	Loc_13	SpeciesB
675.75	22.388	Unique_flower_167	Loc_13	SpeciesB
682.37	22.051	Unique_flower_167	Loc_13	SpeciesB
688.97	23.986	Unique_flower_167	Loc_13	SpeciesB
695.55	24.571	Unique_flower_167	Loc_13	SpeciesB
298.34	2.183	Unique_flower_168	Loc_13	SpeciesB
305.82	0.489	Unique_flower_168	Loc_13	SpeciesB
313.27	1.274	Unique_flower_168	Loc_13	SpeciesB
320.72	1.822	Unique_flower_168	Loc_13	SpeciesB
328.15	1.942	Unique_flower_168	Loc_13	SpeciesB
335.57	2.388	Unique_flower_168	Loc_13	SpeciesB
342.98	1.033	Unique_flower_168	Loc_13	SpeciesB
350.37	1.403	Unique_flower_168	Loc_13	SpeciesB
357.75	0.675	Unique_flower_168	Loc_13	SpeciesB
365.11	0.24	Unique_flower_168	Loc_13	SpeciesB
372.46	2.78	Unique_flower_168	Loc_13	SpeciesB
379.8	1.824	Unique_flower_168	Loc_13	SpeciesB
387.12	2.694	Unique_flower_168	Loc_13	SpeciesB
394.43	4	Unique_flower_168	Loc_13	SpeciesB
401.72	8.049	Unique_flower_168	Loc_13	SpeciesB
409	11.419	Unique_flower_168	Loc_13	SpeciesB
416.26	15.238	Unique_flower_168	Loc_13	SpeciesB
423.51	16.29	Unique_flower_168	Loc_13	SpeciesB
430.75	18.191	Unique_flower_168	Loc_13	SpeciesB
439.05	18.987	Unique_flower_168	Loc_13	SpeciesB
446.25	17.157	Unique_flower_168	Loc_13	SpeciesB
453.44	17.617	Unique_flower_168	Loc_13	SpeciesB
460.61	16.623	Unique_flower_168	Loc_13	SpeciesB
467.77	13.752	Unique_flower_168	Loc_13	SpeciesB
474.91	12.765	Unique_flower_168	Loc_13	SpeciesB
482.03	10.424	Unique_flower_168	Loc_13	SpeciesB
489.14	9.901	Unique_flower_168	Loc_13	SpeciesB
496.24	7.822	Unique_flower_168	Loc_13	SpeciesB
503.31	6.839	Unique_flower_168	Loc_13	SpeciesB
511.43	5.746	Unique_flower_168	Loc_13	SpeciesB
518.48	3.425	Unique_flower_168	Loc_13	SpeciesB
525.5	4.478	Unique_flower_168	Loc_13	SpeciesB
532.51	2.758	Unique_flower_168	Loc_13	SpeciesB
539.51	3.118	Unique_flower_168	Loc_13	SpeciesB
546.49	3.286	Unique_flower_168	Loc_13	SpeciesB
553.45	2.786	Unique_flower_168	Loc_13	SpeciesB
560.39	4.148	Unique_flower_168	Loc_13	SpeciesB
567.32	3.14	Unique_flower_168	Loc_13	SpeciesB
574.23	3.573	Unique_flower_168	Loc_13	SpeciesB
581.12	3.902	Unique_flower_168	Loc_13	SpeciesB
587.99	4.8	Unique_flower_168	Loc_13	SpeciesB
594.85	6.103	Unique_flower_168	Loc_13	SpeciesB
601.69	8.215	Unique_flower_168	Loc_13	SpeciesB
608.51	9.332	Unique_flower_168	Loc_13	SpeciesB
615.32	9.236	Unique_flower_168	Loc_13	SpeciesB
622.11	10.341	Unique_flower_168	Loc_13	SpeciesB
628.88	10.922	Unique_flower_168	Loc_13	SpeciesB
635.63	12.991	Unique_flower_168	Loc_13	SpeciesB
642.36	13.705	Unique_flower_168	Loc_13	SpeciesB
649.07	16.303	Unique_flower_168	Loc_13	SpeciesB
655.77	18.95	Unique_flower_168	Loc_13	SpeciesB
662.45	22.112	Unique_flower_168	Loc_13	SpeciesB
669.11	23.453	Unique_flower_168	Loc_13	SpeciesB
675.75	24.925	Unique_flower_168	Loc_13	SpeciesB
682.37	26.3	Unique_flower_168	Loc_13	SpeciesB
688.97	27.692	Unique_flower_168	Loc_13	SpeciesB
695.55	27.873	Unique_flower_168	Loc_13	SpeciesB
298.34	1.19	Unique_flower_169	Loc_13	SpeciesB
305.82	0.816	Unique_flower_169	Loc_13	SpeciesB
313.27	1.146	Unique_flower_169	Loc_13	SpeciesB
320.72	2.251	Unique_flower_169	Loc_13	SpeciesB
328.15	2.589	Unique_flower_169	Loc_13	SpeciesB
335.57	2.488	Unique_flower_169	Loc_13	SpeciesB
342.98	2.16	Unique_flower_169	Loc_13	SpeciesB
350.37	1.59	Unique_flower_169	Loc_13	SpeciesB
357.75	0.506	Unique_flower_169	Loc_13	SpeciesB
365.11	1.76	Unique_flower_169	Loc_13	SpeciesB
372.46	2.029	Unique_flower_169	Loc_13	SpeciesB
379.8	1.702	Unique_flower_169	Loc_13	SpeciesB
387.12	2.388	Unique_flower_169	Loc_13	SpeciesB
394.43	2.857	Unique_flower_169	Loc_13	SpeciesB
401.72	6.368	Unique_flower_169	Loc_13	SpeciesB
409	9.788	Unique_flower_169	Loc_13	SpeciesB
416.26	14.174	Unique_flower_169	Loc_13	SpeciesB
423.51	17.647	Unique_flower_169	Loc_13	SpeciesB
430.75	19.44	Unique_flower_169	Loc_13	SpeciesB
439.05	20.035	Unique_flower_169	Loc_13	SpeciesB
446.25	19.717	Unique_flower_169	Loc_13	SpeciesB
453.44	20.265	Unique_flower_169	Loc_13	SpeciesB
460.61	19.711	Unique_flower_169	Loc_13	SpeciesB
467.77	16.741	Unique_flower_169	Loc_13	SpeciesB
474.91	15.563	Unique_flower_169	Loc_13	SpeciesB
482.03	13.818	Unique_flower_169	Loc_13	SpeciesB
489.14	11.474	Unique_flower_169	Loc_13	SpeciesB
496.24	9.988	Unique_flower_169	Loc_13	SpeciesB
503.31	8	Unique_flower_169	Loc_13	SpeciesB
511.43	7.836	Unique_flower_169	Loc_13	SpeciesB
518.48	5.099	Unique_flower_169	Loc_13	SpeciesB
525.5	4.552	Unique_flower_169	Loc_13	SpeciesB
532.51	3.607	Unique_flower_169	Loc_13	SpeciesB
539.51	3.756	Unique_flower_169	Loc_13	SpeciesB
546.49	3.786	Unique_flower_169	Loc_13	SpeciesB
553.45	3.539	Unique_flower_169	Loc_13	SpeciesB
560.39	5.095	Unique_flower_169	Loc_13	SpeciesB
567.32	4.369	Unique_flower_169	Loc_13	SpeciesB
574.23	3.911	Unique_flower_169	Loc_13	SpeciesB
581.12	4.35	Unique_flower_169	Loc_13	SpeciesB
587.99	5.245	Unique_flower_169	Loc_13	SpeciesB
594.85	5.599	Unique_flower_169	Loc_13	SpeciesB
601.69	8.105	Unique_flower_169	Loc_13	SpeciesB
608.51	8.813	Unique_flower_169	Loc_13	SpeciesB
615.32	9.749	Unique_flower_169	Loc_13	SpeciesB
622.11	10.712	Unique_flower_169	Loc_13	SpeciesB
628.88	11.642	Unique_flower_169	Loc_13	SpeciesB
635.63	12.043	Unique_flower_169	Loc_13	SpeciesB
642.36	14.187	Unique_flower_169	Loc_13	SpeciesB
649.07	16.371	Unique_flower_169	Loc_13	SpeciesB
655.77	20.3	Unique_flower_169	Loc_13	SpeciesB
662.45	23.176	Unique_flower_169	Loc_13	SpeciesB
669.11	25.821	Unique_flower_169	Loc_13	SpeciesB
675.75	26.045	Unique_flower_169	Loc_13	SpeciesB
682.37	27.106	Unique_flower_169	Loc_13	SpeciesB
688.97	29.441	Unique_flower_169	Loc_13	SpeciesB
695.55	30.647	Unique_flower_169	Loc_13	SpeciesB
298.34	-2.183	Unique_flower_170	Loc_13	SpeciesB
305.82	-0.653	Unique_flower_170	Loc_13	SpeciesB
313.27	0.127	Unique_flower_170	Loc_13	SpeciesB
320.72	0.75	Unique_flower_170	Loc_13	SpeciesB
328.15	0	Unique_flower_170	Loc_13	SpeciesB
335.57	0.896	Unique_flower_170	Loc_13	SpeciesB
342.98	0.376	Unique_flower_170	Loc_13	SpeciesB
350.37	0.468	Unique_flower_170	Loc_13	SpeciesB
357.75	0	Unique_flower_170	Loc_13	SpeciesB
365.11	0.16	Unique_flower_170	Loc_13	SpeciesB
372.46	1.803	Unique_flower_170	Loc_13	SpeciesB
379.8	0.912	Unique_flower_170	Loc_13	SpeciesB
387.12	1.898	Unique_flower_170	Loc_13	SpeciesB
394.43	2.914	Unique_flower_170	Loc_13	SpeciesB
401.72	6.928	Unique_flower_170	Loc_13	SpeciesB
409	10.005	Unique_flower_170	Loc_13	SpeciesB
416.26	14.062	Unique_flower_170	Loc_13	SpeciesB
423.51	15.334	Unique_flower_170	Loc_13	SpeciesB
430.75	17.341	Unique_flower_170	Loc_13	SpeciesB
439.05	17.239	Unique_flower_170	Loc_13	SpeciesB
446.25	15.959	Unique_flower_170	Loc_13	SpeciesB
453.44	16.983	Unique_flower_170	Loc_13	SpeciesB
460.61	15.506	Unique_flower_170	Loc_13	SpeciesB
467.77	12.78	Unique_flower_170	Loc_13	SpeciesB
474.91	11.263	Unique_flower_170	Loc_13	SpeciesB
482.03	10.364	Unique_flower_170	Loc_13	SpeciesB
489.14	8.328	Unique_flower_170	Loc_13	SpeciesB
496.24	6.859	Unique_flower_170	Loc_13	SpeciesB
503.31	5.613	Unique_flower_170	Loc_13	SpeciesB
511.43	4.403	Unique_flower_170	Loc_13	SpeciesB
518.48	2.131	Unique_flower_170	Loc_13	SpeciesB
525.5	2.91	Unique_flower_170	Loc_13	SpeciesB
532.51	1.909	Unique_flower_170	Loc_13	SpeciesB
539.51	2.055	Unique_flower_170	Loc_13	SpeciesB
546.49	3	Unique_flower_170	Loc_13	SpeciesB
553.45	2.259	Unique_flower_170	Loc_13	SpeciesB
560.39	3.93	Unique_flower_170	Loc_13	SpeciesB
567.32	2.457	Unique_flower_170	Loc_13	SpeciesB
574.23	2.704	Unique_flower_170	Loc_13	SpeciesB
581.12	3.171	Unique_flower_170	Loc_13	SpeciesB
587.99	4.503	Unique_flower_170	Loc_13	SpeciesB
594.85	5.543	Unique_flower_170	Loc_13	SpeciesB
601.69	8.215	Unique_flower_170	Loc_13	SpeciesB
608.51	9.62	Unique_flower_170	Loc_13	SpeciesB
615.32	10.262	Unique_flower_170	Loc_13	SpeciesB
622.11	11.889	Unique_flower_170	Loc_13	SpeciesB
628.88	11.772	Unique_flower_170	Loc_13	SpeciesB
635.63	13.938	Unique_flower_170	Loc_13	SpeciesB
642.36	15.634	Unique_flower_170	Loc_13	SpeciesB
649.07	17.121	Unique_flower_170	Loc_13	SpeciesB
655.77	19.85	Unique_flower_170	Loc_13	SpeciesB
662.45	22.492	Unique_flower_170	Loc_13	SpeciesB
669.11	23.835	Unique_flower_170	Loc_13	SpeciesB
675.75	26.269	Unique_flower_170	Loc_13	SpeciesB
682.37	26.52	Unique_flower_170	Loc_13	SpeciesB
688.97	28.741	Unique_flower_170	Loc_13	SpeciesB
695.55	28.666	Unique_flower_170	Loc_13	SpeciesB
298.34	-2.381	Unique_flower_171	Loc_13	SpeciesB
305.82	-2.447	Unique_flower_171	Loc_13	SpeciesB
313.27	-1.019	Unique_flower_171	Loc_13	SpeciesB
320.72	0	Unique_flower_171	Loc_13	SpeciesB
328.15	0.431	Unique_flower_171	Loc_13	SpeciesB
335.57	-0.199	Unique_flower_171	Loc_13	SpeciesB
342.98	0.094	Unique_flower_171	Loc_13	SpeciesB
350.37	0.468	Unique_flower_171	Loc_13	SpeciesB
357.75	-0.759	Unique_flower_171	Loc_13	SpeciesB
365.11	0.8	Unique_flower_171	Loc_13	SpeciesB
372.46	1.052	Unique_flower_171	Loc_13	SpeciesB
379.8	0.122	Unique_flower_171	Loc_13	SpeciesB
387.12	0.061	Unique_flower_171	Loc_13	SpeciesB
394.43	0.629	Unique_flower_171	Loc_13	SpeciesB
401.72	1.07	Unique_flower_171	Loc_13	SpeciesB
409	2.61	Unique_flower_171	Loc_13	SpeciesB
416.26	3.641	Unique_flower_171	Loc_13	SpeciesB
423.51	4.223	Unique_flower_171	Loc_13	SpeciesB
430.75	4.848	Unique_flower_171	Loc_13	SpeciesB
439.05	3.669	Unique_flower_171	Loc_13	SpeciesB
446.25	4.194	Unique_flower_171	Loc_13	SpeciesB
453.44	5.124	Unique_flower_171	Loc_13	SpeciesB
460.61	3.285	Unique_flower_171	Loc_13	SpeciesB
467.77	2.99	Unique_flower_171	Loc_13	SpeciesB
474.91	3.072	Unique_flower_171	Loc_13	SpeciesB
482.03	2.242	Unique_flower_171	Loc_13	SpeciesB
489.14	2.446	Unique_flower_171	Loc_13	SpeciesB
496.24	1.444	Unique_flower_171	Loc_13	SpeciesB
503.31	1.419	Unique_flower_171	Loc_13	SpeciesB
511.43	1.119	Unique_flower_171	Loc_13	SpeciesB
518.48	-0.304	Unique_flower_171	Loc_13	SpeciesB
525.5	1.269	Unique_flower_171	Loc_13	SpeciesB
532.51	0.495	Unique_flower_171	Loc_13	SpeciesB
539.51	-0.142	Unique_flower_171	Loc_13	SpeciesB
546.49	0.429	Unique_flower_171	Loc_13	SpeciesB
553.45	0	Unique_flower_171	Loc_13	SpeciesB
560.39	1.456	Unique_flower_171	Loc_13	SpeciesB
567.32	0.41	Unique_flower_171	Loc_13	SpeciesB
574.23	0.966	Unique_flower_171	Loc_13	SpeciesB
581.12	0.854	Unique_flower_171	Loc_13	SpeciesB
587.99	0.742	Unique_flower_171	Loc_13	SpeciesB
594.85	0.84	Unique_flower_171	Loc_13	SpeciesB
601.69	2.245	Unique_flower_171	Loc_13	SpeciesB
608.51	1.671	Unique_flower_171	Loc_13	SpeciesB
615.32	2.452	Unique_flower_171	Loc_13	SpeciesB
622.11	2.663	Unique_flower_171	Loc_13	SpeciesB
628.88	2.354	Unique_flower_171	Loc_13	SpeciesB
635.63	2.436	Unique_flower_171	Loc_13	SpeciesB
642.36	2.961	Unique_flower_171	Loc_13	SpeciesB
649.07	3.547	Unique_flower_171	Loc_13	SpeciesB
655.77	5.35	Unique_flower_171	Loc_13	SpeciesB
662.45	5.243	Unique_flower_171	Loc_13	SpeciesB
669.11	6.57	Unique_flower_171	Loc_13	SpeciesB
675.75	8.507	Unique_flower_171	Loc_13	SpeciesB
682.37	7.619	Unique_flower_171	Loc_13	SpeciesB
688.97	8.462	Unique_flower_171	Loc_13	SpeciesB
695.55	9.247	Unique_flower_171	Loc_13	SpeciesB
298.34	1.587	Unique_flower_163	Loc_13	SpeciesB
305.82	-1.305	Unique_flower_163	Loc_13	SpeciesB
313.27	0.382	Unique_flower_163	Loc_13	SpeciesB
320.72	2.68	Unique_flower_163	Loc_13	SpeciesB
328.15	2.697	Unique_flower_163	Loc_13	SpeciesB
335.57	1.692	Unique_flower_163	Loc_13	SpeciesB
342.98	1.408	Unique_flower_163	Loc_13	SpeciesB
350.37	2.619	Unique_flower_163	Loc_13	SpeciesB
357.75	0.338	Unique_flower_163	Loc_13	SpeciesB
365.11	1.04	Unique_flower_163	Loc_13	SpeciesB
372.46	1.803	Unique_flower_163	Loc_13	SpeciesB
379.8	1.763	Unique_flower_163	Loc_13	SpeciesB
387.12	3.307	Unique_flower_163	Loc_13	SpeciesB
394.43	5.314	Unique_flower_163	Loc_13	SpeciesB
401.72	10.443	Unique_flower_163	Loc_13	SpeciesB
409	17.51	Unique_flower_163	Loc_13	SpeciesB
416.26	23.81	Unique_flower_163	Loc_13	SpeciesB
423.51	27.451	Unique_flower_163	Loc_13	SpeciesB
430.75	31.384	Unique_flower_163	Loc_13	SpeciesB
439.05	31.916	Unique_flower_163	Loc_13	SpeciesB
446.25	29.793	Unique_flower_163	Loc_13	SpeciesB
453.44	30.109	Unique_flower_163	Loc_13	SpeciesB
460.61	28.187	Unique_flower_163	Loc_13	SpeciesB
467.77	24.589	Unique_flower_163	Loc_13	SpeciesB
474.91	23.003	Unique_flower_163	Loc_13	SpeciesB
482.03	19.455	Unique_flower_163	Loc_13	SpeciesB
489.14	17.298	Unique_flower_163	Loc_13	SpeciesB
496.24	13.357	Unique_flower_163	Loc_13	SpeciesB
503.31	12.065	Unique_flower_163	Loc_13	SpeciesB
511.43	9.104	Unique_flower_163	Loc_13	SpeciesB
518.48	7.078	Unique_flower_163	Loc_13	SpeciesB
525.5	6.343	Unique_flower_163	Loc_13	SpeciesB
532.51	4.88	Unique_flower_163	Loc_13	SpeciesB
539.51	7.016	Unique_flower_163	Loc_13	SpeciesB
546.49	5.5	Unique_flower_163	Loc_13	SpeciesB
553.45	5.12	Unique_flower_163	Loc_13	SpeciesB
560.39	5.604	Unique_flower_163	Loc_13	SpeciesB
567.32	4.983	Unique_flower_163	Loc_13	SpeciesB
574.23	5.939	Unique_flower_163	Loc_13	SpeciesB
581.12	6.911	Unique_flower_163	Loc_13	SpeciesB
587.99	7.818	Unique_flower_163	Loc_13	SpeciesB
594.85	9.462	Unique_flower_163	Loc_13	SpeciesB
601.69	11.172	Unique_flower_163	Loc_13	SpeciesB
608.51	12.673	Unique_flower_163	Loc_13	SpeciesB
615.32	14.025	Unique_flower_163	Loc_13	SpeciesB
622.11	14.861	Unique_flower_163	Loc_13	SpeciesB
